index,score,threshold,prediction,attack
695,339782304.0,45.028438568115234,1,0
696,339782304.0,45.028438568115234,1,1
697,339782304.0,45.028438568115234,1,1
698,339782304.0,45.028438568115234,1,1
699,339782304.0,45.028438568115234,1,1
700,339782304.0,45.028438568115234,1,0
701,339782304.0,45.028438568115234,1,0
702,339782304.0,45.028438568115234,1,0
703,339782304.0,45.028438568115234,1,0
704,339782304.0,45.028438568115234,1,0
705,339782304.0,45.028438568115234,1,0
706,339782304.0,45.028438568115234,1,0
707,339782304.0,45.028438568115234,1,0
708,339782304.0,45.028438568115234,1,0
709,339782304.0,45.028438568115234,1,0
710,339782304.0,45.028438568115234,1,1
711,339782304.0,45.028438568115234,1,1
712,339782304.0,45.028438568115234,1,1
713,339782304.0,45.028438568115234,1,1
714,339782304.0,45.028438568115234,1,0
715,339782304.0,45.028438568115234,1,0
716,339782304.0,45.028438568115234,1,0
717,339782304.0,45.028438568115234,1,0
718,339782304.0,45.028438568115234,1,0
719,339782304.0,45.028438568115234,1,0
720,339782304.0,45.028438568115234,1,0
721,339782304.0,45.028438568115234,1,0
722,339782304.0,45.028438568115234,1,0
723,339782304.0,45.028438568115234,1,1
724,339782304.0,45.028438568115234,1,1
725,339782304.0,45.028438568115234,1,1
726,339782304.0,45.028438568115234,1,1
727,339782304.0,45.028438568115234,1,1
728,339782304.0,45.028438568115234,1,1
729,339782304.0,45.028438568115234,1,0
730,339782304.0,45.028438568115234,1,0
731,339782304.0,45.028438568115234,1,0
732,339782304.0,45.028438568115234,1,0
733,339782304.0,45.028438568115234,1,0
734,339782304.0,45.028438568115234,1,0
735,339782304.0,45.028438568115234,1,0
736,339782304.0,45.028438568115234,1,0
737,339782304.0,45.028438568115234,1,0
738,339782304.0,45.028438568115234,1,1
739,339782304.0,45.028438568115234,1,1
740,339782304.0,45.028438568115234,1,1
741,339782304.0,45.028438568115234,1,1
742,339782304.0,45.028438568115234,1,1
743,339782304.0,45.028438568115234,1,1
744,339782304.0,45.028438568115234,1,1
745,339782304.0,45.028438568115234,1,0
746,339782304.0,45.028438568115234,1,0
747,339782304.0,45.028438568115234,1,0
748,339782304.0,45.028438568115234,1,0
749,339782304.0,45.028438568115234,1,0
750,339782304.0,45.028438568115234,1,0
751,339782304.0,45.028438568115234,1,0
752,339782304.0,45.028438568115234,1,0
753,339782304.0,45.028438568115234,1,0
754,339782304.0,45.028438568115234,1,1
755,339782304.0,45.028438568115234,1,1
756,339782304.0,45.028438568115234,1,1
757,339782304.0,45.028438568115234,1,1
758,339782304.0,45.028438568115234,1,1
759,339782304.0,45.028438568115234,1,1
760,339782304.0,45.028438568115234,1,1
761,339782304.0,45.028438568115234,1,0
762,339782304.0,45.028438568115234,1,0
763,339782304.0,45.028438568115234,1,0
764,339782304.0,45.028438568115234,1,0
765,339782304.0,45.028438568115234,1,0
766,339782304.0,45.028438568115234,1,0
767,339782304.0,45.028438568115234,1,0
768,339782304.0,45.028438568115234,1,0
769,339782304.0,45.028438568115234,1,1
770,339782304.0,45.028438568115234,1,1
771,339782304.0,45.028438568115234,1,1
772,339782304.0,45.028438568115234,1,1
773,339782304.0,45.028438568115234,1,1
774,339782304.0,45.028438568115234,1,1
775,339782304.0,45.028438568115234,1,1
776,339782304.0,45.028438568115234,1,0
777,339782304.0,45.028438568115234,1,0
778,339782304.0,45.028438568115234,1,0
779,339782304.0,45.028438568115234,1,0
780,339782304.0,45.028438568115234,1,0
781,339782304.0,45.028438568115234,1,0
782,339782304.0,45.028438568115234,1,0
783,339782304.0,45.028438568115234,1,0
784,339782304.0,45.028438568115234,1,0
785,339782304.0,45.028438568115234,1,1
786,339782304.0,45.028438568115234,1,1
787,339782304.0,45.028438568115234,1,1
788,339782304.0,45.028438568115234,1,1
789,339782304.0,45.028438568115234,1,1
790,339782304.0,45.028438568115234,1,1
791,339782304.0,45.028438568115234,1,1
792,339782304.0,45.028438568115234,1,0
793,339782304.0,45.028438568115234,1,0
794,339782304.0,45.028438568115234,1,0
795,339782304.0,45.028438568115234,1,0
796,339782304.0,45.028438568115234,1,0
797,339782304.0,45.028438568115234,1,0
798,339782304.0,45.028438568115234,1,0
799,339782304.0,45.028438568115234,1,0
800,339782304.0,45.028438568115234,1,1
801,339782304.0,45.028438568115234,1,0
802,339782304.0,45.028438568115234,1,0
803,339782304.0,45.028438568115234,1,0
804,339782304.0,45.028438568115234,1,0
805,339782304.0,45.028438568115234,1,0
806,339782304.0,45.028438568115234,1,0
807,339782304.0,45.028438568115234,1,0
808,339782304.0,45.028438568115234,1,0
809,339782304.0,45.028438568115234,1,0
810,339782304.0,45.028438568115234,1,0
811,339782304.0,45.028438568115234,1,1
812,56782288.0,45.028438568115234,1,0
813,685313.9375,45.028438568115234,1,0
814,314907.40625,45.028438568115234,1,0
815,338032.65625,45.028438568115234,1,0
816,319898.46875,45.028438568115234,1,0
817,314907.0,45.028438568115234,1,0
818,314907.0,45.028438568115234,1,0
819,314907.40625,45.028438568115234,1,0
820,314907.0,45.028438568115234,1,0
821,322525.46875,45.028438568115234,1,0
822,318855.9375,45.028438568115234,1,1
823,2909771.5,45.028438568115234,1,0
824,234338.6875,45.028438568115234,1,0
825,52310.2578125,45.028438568115234,1,0
826,311254.3125,45.028438568115234,1,0
827,114303.5,45.028438568115234,1,0
828,109005.7421875,45.028438568115234,1,0
829,89535.703125,45.028438568115234,1,0
830,89535.625,45.028438568115234,1,0
831,89535.625,45.028438568115234,1,1
832,89535.625,45.028438568115234,1,1
833,89502.4453125,45.028438568115234,1,1
834,89486.46875,45.028438568115234,1,1
835,89472.84375,45.028438568115234,1,0
836,89473.4921875,45.028438568115234,1,0
837,89001.3203125,45.028438568115234,1,0
838,88783.6875,45.028438568115234,1,0
839,88607.015625,45.028438568115234,1,0
840,88612.53125,45.028438568115234,1,0
841,88588.84375,45.028438568115234,1,0
842,88588.84375,45.028438568115234,1,0
843,88588.6015625,45.028438568115234,1,0
844,88588.5234375,45.028438568115234,1,0
845,88588.5234375,45.028438568115234,1,0
846,88588.6015625,45.028438568115234,1,1
847,88588.6015625,45.028438568115234,1,1
848,88588.765625,45.028438568115234,1,1
849,88588.5234375,45.028438568115234,1,1
850,76045.984375,45.028438568115234,1,0
851,96059.5703125,45.028438568115234,1,0
852,100802.3046875,45.028438568115234,1,0
853,102319.3203125,45.028438568115234,1,0
854,101581.65625,45.028438568115234,1,0
855,99420.6640625,45.028438568115234,1,0
856,99420.1796875,45.028438568115234,1,0
857,99420.015625,45.028438568115234,1,0
858,281005.125,45.028438568115234,1,0
859,103130.9375,45.028438568115234,1,0
860,98140.7421875,45.028438568115234,1,1
861,173715.875,45.028438568115234,1,1
862,4744224.0,45.028438568115234,1,1
863,4676126.0,45.028438568115234,1,1
864,3369839.0,45.028438568115234,1,1
865,1268539.125,45.028438568115234,1,1
866,3248865.0,45.028438568115234,1,0
867,3867462.25,45.028438568115234,1,0
868,5249193.0,45.028438568115234,1,0
869,5211153.0,45.028438568115234,1,0
870,1456174.875,45.028438568115234,1,0
871,5936313.5,45.028438568115234,1,0
872,9986327.0,45.028438568115234,1,0
873,6178565.0,45.028438568115234,1,0
874,14508097.0,45.028438568115234,1,0
875,11402133.0,45.028438568115234,1,0
876,16756981.0,45.028438568115234,1,1
877,7902233.0,45.028438568115234,1,1
878,9446174.0,45.028438568115234,1,1
879,11031940.0,45.028438568115234,1,1
880,14172238.0,45.028438568115234,1,1
881,11918243.0,45.028438568115234,1,1
882,8713268.0,45.028438568115234,1,0
883,2941537.5,45.028438568115234,1,0
884,1311094.25,45.028438568115234,1,0
885,1311366.125,45.028438568115234,1,0
886,1159764.75,45.028438568115234,1,0
887,124144.2109375,45.028438568115234,1,0
888,123168.8046875,45.028438568115234,1,0
889,122846.6953125,45.028438568115234,1,0
890,122143.75,45.028438568115234,1,0
891,121904.5390625,45.028438568115234,1,0
892,121866.171875,45.028438568115234,1,0
893,121076.515625,45.028438568115234,1,1
894,120451.03125,45.028438568115234,1,1
895,118987.2265625,45.028438568115234,1,1
896,118475.7109375,45.028438568115234,1,1
897,117567.140625,45.028438568115234,1,1
898,117230.5078125,45.028438568115234,1,1
899,116749.984375,45.028438568115234,1,0
900,116511.2578125,45.028438568115234,1,0
901,115775.0546875,45.028438568115234,1,0
902,114767.6875,45.028438568115234,1,0
903,113150.0859375,45.028438568115234,1,0
904,110924.6875,45.028438568115234,1,0
905,109908.9609375,45.028438568115234,1,0
906,108571.6875,45.028438568115234,1,0
907,108425.1171875,45.028438568115234,1,0
908,107681.53125,45.028438568115234,1,1
909,5670348.0,45.028438568115234,1,1
910,3226254.75,45.028438568115234,1,1
911,2407377.75,45.028438568115234,1,1
912,2363675.5,45.028438568115234,1,1
913,1256052.0,45.028438568115234,1,1
914,969608.125,45.028438568115234,1,1
915,2457324.25,45.028438568115234,1,0
916,1892261.375,45.028438568115234,1,0
917,1654503.875,45.028438568115234,1,0
918,1554181.625,45.028438568115234,1,0
919,1337413.0,45.028438568115234,1,0
920,1255054.25,45.028438568115234,1,0
921,1254689.625,45.028438568115234,1,0
922,1254689.625,45.028438568115234,1,0
923,1279775.0,45.028438568115234,1,0
924,1308005.125,45.028438568115234,1,0
925,1290046.125,45.028438568115234,1,1
926,1282486.125,45.028438568115234,1,1
927,1276674.375,45.028438568115234,1,1
928,1271088.5,45.028438568115234,1,1
929,1270024.25,45.028438568115234,1,1
930,1270036.0,45.028438568115234,1,1
931,1282555.625,45.028438568115234,1,1
932,1277848.375,45.028438568115234,1,0
933,1300998.0,45.028438568115234,1,0
934,1290721.625,45.028438568115234,1,0
935,1285220.125,45.028438568115234,1,0
936,1283100.125,45.028438568115234,1,0
937,1279838.625,45.028438568115234,1,0
938,1279168.25,45.028438568115234,1,0
939,1279179.25,45.028438568115234,1,0
940,1279191.0,45.028438568115234,1,0
941,1316824.625,45.028438568115234,1,1
942,4341785.5,45.028438568115234,1,0
943,1296855.875,45.028438568115234,1,0
944,1294226.5,45.028438568115234,1,0
945,1289335.625,45.028438568115234,1,0
946,1288237.625,45.028438568115234,1,0
947,1288237.625,45.028438568115234,1,0
948,1288237.625,45.028438568115234,1,0
949,1288237.625,45.028438568115234,1,0
950,1288237.625,45.028438568115234,1,1
951,6657970.0,45.028438568115234,1,0
952,547000.5625,45.028438568115234,1,0
953,341281.9375,45.028438568115234,1,0
954,341281.9375,45.028438568115234,1,0
955,341281.9375,45.028438568115234,1,0
956,341281.9375,45.028438568115234,1,0
957,341281.9375,45.028438568115234,1,0
958,341281.9375,45.028438568115234,1,0
959,341281.9375,45.028438568115234,1,0
960,341281.9375,45.028438568115234,1,0
961,341281.9375,45.028438568115234,1,1
962,3640243.75,45.028438568115234,1,0
963,279367.78125,45.028438568115234,1,0
964,137595.265625,45.028438568115234,1,0
965,148354.390625,45.028438568115234,1,0
966,139230.28125,45.028438568115234,1,0
967,79069.34375,45.028438568115234,1,0
968,79173.1875,45.028438568115234,1,0
969,79145.84375,45.028438568115234,1,0
970,79119.28125,45.028438568115234,1,0
971,79124.765625,45.028438568115234,1,1
972,79084.328125,45.028438568115234,1,1
973,77208.6328125,45.028438568115234,1,1
974,72981.4453125,45.028438568115234,1,1
975,63125.58203125,45.028438568115234,1,1
976,52472.11328125,45.028438568115234,1,1
977,52723.20703125,45.028438568115234,1,0
978,53149.29296875,45.028438568115234,1,0
979,74134.4609375,45.028438568115234,1,0
980,77608.4921875,45.028438568115234,1,0
981,78648.328125,45.028438568115234,1,0
982,78823.734375,45.028438568115234,1,0
983,79008.8515625,45.028438568115234,1,0
984,79123.7421875,45.028438568115234,1,0
985,79170.0859375,45.028438568115234,1,0
986,79270.0078125,45.028438568115234,1,1
987,79296.6875,45.028438568115234,1,1
988,79357.28125,45.028438568115234,1,1
989,79517.828125,45.028438568115234,1,1
990,79592.9375,45.028438568115234,1,0
991,79596.921875,45.028438568115234,1,0
992,79584.9453125,45.028438568115234,1,0
993,79657.328125,45.028438568115234,1,0
994,79690.1796875,45.028438568115234,1,0
995,87415.2734375,45.028438568115234,1,0
996,82958.34375,45.028438568115234,1,0
997,81670.6796875,45.028438568115234,1,0
998,81174.515625,45.028438568115234,1,0
999,81357.6875,45.028438568115234,1,0
1000,81341.453125,45.028438568115234,1,1
1001,81169.984375,45.028438568115234,1,1
1002,81261.0078125,45.028438568115234,1,1
1003,81288.3125,45.028438568115234,1,1
1004,81005.0234375,45.028438568115234,1,1
1005,80984.4375,45.028438568115234,1,1
1006,80798.765625,45.028438568115234,1,0
1007,80481.484375,45.028438568115234,1,0
1008,80147.046875,45.028438568115234,1,0
1009,80544.578125,45.028438568115234,1,0
1010,80823.5859375,45.028438568115234,1,0
1011,80862.640625,45.028438568115234,1,0
1012,80668.671875,45.028438568115234,1,0
1013,80731.7734375,45.028438568115234,1,0
1014,80382.3203125,45.028438568115234,1,0
1015,80477.5859375,45.028438568115234,1,1
1016,80189.6328125,45.028438568115234,1,1
1017,71719.3125,45.028438568115234,1,1
1018,64252.6875,45.028438568115234,1,1
1019,58766.42578125,45.028438568115234,1,1
1020,56657.43359375,45.028438568115234,1,1
1021,56751.84765625,45.028438568115234,1,0
1022,54278.17578125,45.028438568115234,1,0
1023,70534.265625,45.028438568115234,1,0
1024,76614.8828125,45.028438568115234,1,0
1025,78680.125,45.028438568115234,1,0
1026,78077.40625,45.028438568115234,1,0
1027,78191.8203125,45.028438568115234,1,0
1028,77775.8359375,45.028438568115234,1,0
1029,77384.765625,45.028438568115234,1,0
1030,76932.8359375,45.028438568115234,1,1
1031,77449.8125,45.028438568115234,1,1
1032,77655.6875,45.028438568115234,1,1
1033,77976.34375,45.028438568115234,1,1
1034,77380.21875,45.028438568115234,1,1
1035,77150.4140625,45.028438568115234,1,1
1036,76948.640625,45.028438568115234,1,0
1037,75612.3125,45.028438568115234,1,0
1038,74953.9453125,45.028438568115234,1,0
1039,74558.6796875,45.028438568115234,1,0
1040,74727.453125,45.028438568115234,1,0
1041,74779.421875,45.028438568115234,1,0
1042,72860.0,45.028438568115234,1,0
1043,71875.2578125,45.028438568115234,1,0
1044,70802.453125,45.028438568115234,1,0
1045,71615.0546875,45.028438568115234,1,1
1046,71331.1015625,45.028438568115234,1,1
1047,67772.953125,45.028438568115234,1,1
1048,2295844.25,45.028438568115234,1,1
1049,2825114.0,45.028438568115234,1,1
1050,1937701.5,45.028438568115234,1,1
1051,1618494.125,45.028438568115234,1,1
1052,1636626.625,45.028438568115234,1,0
1053,973999.6875,45.028438568115234,1,0
1054,784238.125,45.028438568115234,1,0
1055,778260.9375,45.028438568115234,1,0
1056,681341.375,45.028438568115234,1,0
1057,664294.5,45.028438568115234,1,0
1058,653658.6875,45.028438568115234,1,0
1059,646112.375,45.028438568115234,1,0
1060,656653.8125,45.028438568115234,1,0
1061,650269.375,45.028438568115234,1,0
1062,647974.125,45.028438568115234,1,1
1063,647099.375,45.028438568115234,1,1
1064,645473.5,45.028438568115234,1,1
1065,645098.125,45.028438568115234,1,1
1066,645099.75,45.028438568115234,1,1
1067,645100.6875,45.028438568115234,1,1
1068,645100.6875,45.028438568115234,1,1
1069,645100.6875,45.028438568115234,1,0
1070,645100.6875,45.028438568115234,1,0
1071,645100.6875,45.028438568115234,1,0
1072,645100.6875,45.028438568115234,1,0
1073,670186.125,45.028438568115234,1,0
1074,660668.6875,45.028438568115234,1,0
1075,656829.3125,45.028438568115234,1,0
1076,655080.8125,45.028438568115234,1,0
1077,651829.375,45.028438568115234,1,0
1078,864301.25,45.028438568115234,1,1
1079,783800.4375,45.028438568115234,1,0
1080,1374289.875,45.028438568115234,1,0
1081,736106.25,45.028438568115234,1,0
1082,720992.1875,45.028438568115234,1,0
1083,709656.8125,45.028438568115234,1,0
1084,707737.625,45.028438568115234,1,0
1085,706867.75,45.028438568115234,1,0
1086,705240.5625,45.028438568115234,1,0
1087,704850.25,45.028438568115234,1,0
1088,704850.25,45.028438568115234,1,1
1089,704850.25,45.028438568115234,1,0
1090,4607377.5,45.028438568115234,1,0
1091,368239.96875,45.028438568115234,1,0
1092,140951.546875,45.028438568115234,1,0
1093,335272.03125,45.028438568115234,1,0
1094,229989.84375,45.028438568115234,1,0
1095,133678.796875,45.028438568115234,1,0
1096,133740.75,45.028438568115234,1,0
1097,133742.4375,45.028438568115234,1,0
1098,133747.484375,45.028438568115234,1,1
1099,1112756.625,45.028438568115234,1,0
1100,345906.5,45.028438568115234,1,0
1101,186191.671875,45.028438568115234,1,0
1102,111526.3203125,45.028438568115234,1,0
1103,114367.5546875,45.028438568115234,1,0
1104,151030.234375,45.028438568115234,1,0
1105,150967.546875,45.028438568115234,1,0
1106,151226.8125,45.028438568115234,1,0
1107,150712.5,45.028438568115234,1,0
1108,150344.296875,45.028438568115234,1,1
1109,150442.0625,45.028438568115234,1,1
1110,140119.46875,45.028438568115234,1,1
1111,128500.8359375,45.028438568115234,1,1
1112,128856.9296875,45.028438568115234,1,0
1113,129595.0,45.028438568115234,1,0
1114,142463.8125,45.028438568115234,1,0
1115,155513.8125,45.028438568115234,1,0
1116,156712.6875,45.028438568115234,1,0
1117,157579.296875,45.028438568115234,1,0
1118,156041.609375,45.028438568115234,1,0
1119,153426.203125,45.028438568115234,1,0
1120,150564.484375,45.028438568115234,1,1
1121,149697.125,45.028438568115234,1,1
1122,149855.046875,45.028438568115234,1,1
1123,148635.625,45.028438568115234,1,1
1124,147430.84375,45.028438568115234,1,1
1125,146295.8125,45.028438568115234,1,0
1126,147057.796875,45.028438568115234,1,0
1127,145589.546875,45.028438568115234,1,0
1128,145331.75,45.028438568115234,1,0
1129,144534.25,45.028438568115234,1,0
1130,142861.09375,45.028438568115234,1,0
1131,142469.921875,45.028438568115234,1,0
1132,141459.515625,45.028438568115234,1,0
1133,140357.140625,45.028438568115234,1,1
1134,139981.453125,45.028438568115234,1,1
1135,139330.8125,45.028438568115234,1,1
1136,140101.984375,45.028438568115234,1,1
1137,139846.078125,45.028438568115234,1,1
1138,140167.609375,45.028438568115234,1,1
1139,140479.125,45.028438568115234,1,1
1140,140006.640625,45.028438568115234,1,0
1141,139987.140625,45.028438568115234,1,0
1142,140200.265625,45.028438568115234,1,0
1143,141169.484375,45.028438568115234,1,0
1144,141066.984375,45.028438568115234,1,0
1145,140789.59375,45.028438568115234,1,0
1146,139875.0625,45.028438568115234,1,0
1147,139655.5,45.028438568115234,1,0
1148,139218.9375,45.028438568115234,1,0
1149,139286.171875,45.028438568115234,1,1
1150,139180.0625,45.028438568115234,1,1
1151,136387.28125,45.028438568115234,1,1
1152,132643.5625,45.028438568115234,1,1
1153,126238.890625,45.028438568115234,1,1
1154,130539.4296875,45.028438568115234,1,1
1155,127952.0078125,45.028438568115234,1,0
1156,127689.453125,45.028438568115234,1,0
1157,136052.125,45.028438568115234,1,0
1158,138761.71875,45.028438568115234,1,0
1159,137677.5,45.028438568115234,1,0
1160,136745.0,45.028438568115234,1,0
1161,137878.09375,45.028438568115234,1,0
1162,137483.875,45.028438568115234,1,0
1163,136487.9375,45.028438568115234,1,0
1164,135696.5,45.028438568115234,1,1
1165,136218.3125,45.028438568115234,1,1
1166,134795.796875,45.028438568115234,1,1
1167,134043.046875,45.028438568115234,1,1
1168,132787.75,45.028438568115234,1,1
1169,146894.3125,45.028438568115234,1,1
1170,154739.375,45.028438568115234,1,1
1171,156442.71875,45.028438568115234,1,0
1172,156597.5625,45.028438568115234,1,0
1173,152224.46875,45.028438568115234,1,0
1174,152613.828125,45.028438568115234,1,0
1175,150898.0,45.028438568115234,1,0
1176,149420.234375,45.028438568115234,1,0
1177,147384.0,45.028438568115234,1,0
1178,147449.625,45.028438568115234,1,0
1179,146057.515625,45.028438568115234,1,0
1180,146909.46875,45.028438568115234,1,1
1181,8312355.5,45.028438568115234,1,1
1182,4929869.0,45.028438568115234,1,1
1183,3867618.25,45.028438568115234,1,1
1184,3743084.25,45.028438568115234,1,1
1185,2004992.75,45.028438568115234,1,1
1186,1550769.0,45.028438568115234,1,0
1187,1549035.125,45.028438568115234,1,0
1188,1537087.125,45.028438568115234,1,0
1189,1533313.0,45.028438568115234,1,0
1190,1533313.0,45.028438568115234,1,0
1191,1533313.0,45.028438568115234,1,0
1192,1533313.0,45.028438568115234,1,0
1193,1533313.0,45.028438568115234,1,0
1194,1533313.0,45.028438568115234,1,0
1195,1533313.0,45.028438568115234,1,1
1196,1533313.0,45.028438568115234,1,1
1197,1533313.0,45.028438568115234,1,1
1198,1538390.125,45.028438568115234,1,1
1199,1539205.25,45.028438568115234,1,1
1200,1540238.25,45.028438568115234,1,1
1201,1540479.0,45.028438568115234,1,0
1202,1551517.25,45.028438568115234,1,0
1203,1545393.375,45.028438568115234,1,0
1204,1581071.75,45.028438568115234,1,0
1205,1562246.5,45.028438568115234,1,0
1206,1554730.625,45.028438568115234,1,0
1207,1551745.0,45.028438568115234,1,0
1208,1546742.375,45.028438568115234,1,0
1209,1545949.5,45.028438568115234,1,0
1210,1545949.5,45.028438568115234,1,1
1211,1583577.875,45.028438568115234,1,0
1212,5448791.5,45.028438568115234,1,0
1213,1533806.75,45.028438568115234,1,0
1214,1531529.75,45.028438568115234,1,0
1215,1526344.25,45.028438568115234,1,0
1216,1524342.25,45.028438568115234,1,0
1217,1524342.25,45.028438568115234,1,0
1218,1536884.625,45.028438568115234,1,0
1219,1532516.75,45.028438568115234,1,0
1220,1530593.375,45.028438568115234,1,1
1221,7156394.5,45.028438568115234,1,0
1222,713923.1875,45.028438568115234,1,0
1223,351173.875,45.028438568115234,1,0
1224,370711.59375,45.028438568115234,1,0
1225,351173.875,45.028438568115234,1,0
1226,351173.875,45.028438568115234,1,0
1227,351173.875,45.028438568115234,1,0
1228,351173.875,45.028438568115234,1,0
1229,351173.875,45.028438568115234,1,1
1230,351173.875,45.028438568115234,1,0
1231,3196101.25,45.028438568115234,1,0
1232,334989.78125,45.028438568115234,1,0
1233,126565.015625,45.028438568115234,1,0
1234,365615.96875,45.028438568115234,1,0
1235,142690.109375,45.028438568115234,1,0
1236,142163.25,45.028438568115234,1,0
1237,142562.828125,45.028438568115234,1,0
1238,140592.375,45.028438568115234,1,0
1239,139760.703125,45.028438568115234,1,1
1240,140219.0,45.028438568115234,1,1
1241,139509.484375,45.028438568115234,1,1
1242,139554.34375,45.028438568115234,1,1
1243,138287.15625,45.028438568115234,1,0
1244,139051.265625,45.028438568115234,1,0
1245,138671.484375,45.028438568115234,1,0
1246,137723.484375,45.028438568115234,1,0
1247,136959.953125,45.028438568115234,1,0
1248,136845.328125,45.028438568115234,1,0
1249,136918.09375,45.028438568115234,1,0
1250,136838.28125,45.028438568115234,1,0
1251,136747.34375,45.028438568115234,1,0
1252,137213.109375,45.028438568115234,1,0
1253,136624.453125,45.028438568115234,1,1
1254,136104.015625,45.028438568115234,1,1
1255,136438.453125,45.028438568115234,1,1
1256,136819.703125,45.028438568115234,1,1
1257,136440.484375,45.028438568115234,1,0
1258,135645.875,45.028438568115234,1,0
1259,135060.71875,45.028438568115234,1,0
1260,133857.203125,45.028438568115234,1,0
1261,133763.1875,45.028438568115234,1,0
1262,108215.59375,45.028438568115234,1,0
1263,149706.65625,45.028438568115234,1,0
1264,156345.625,45.028438568115234,1,0
1265,159204.609375,45.028438568115234,1,1
1266,158585.140625,45.028438568115234,1,1
1267,153868.921875,45.028438568115234,1,1
1268,153346.78125,45.028438568115234,1,1
1269,152967.40625,45.028438568115234,1,1
1270,152869.59375,45.028438568115234,1,1
1271,152766.578125,45.028438568115234,1,1
1272,152224.3125,45.028438568115234,1,1
1273,151097.953125,45.028438568115234,1,0
1274,150563.390625,45.028438568115234,1,0
1275,151217.75,45.028438568115234,1,0
1276,151730.8125,45.028438568115234,1,0
1277,151298.78125,45.028438568115234,1,0
1278,150865.234375,45.028438568115234,1,0
1279,150515.625,45.028438568115234,1,0
1280,150681.015625,45.028438568115234,1,0
1281,150046.6875,45.028438568115234,1,1
1282,149889.984375,45.028438568115234,1,1
1283,145560.046875,45.028438568115234,1,1
1284,143692.4375,45.028438568115234,1,1
1285,138969.421875,45.028438568115234,1,1
1286,137344.359375,45.028438568115234,1,1
1287,134510.75,45.028438568115234,1,1
1288,135099.15625,45.028438568115234,1,0
1289,121524.265625,45.028438568115234,1,0
1290,143926.046875,45.028438568115234,1,0
1291,151238.515625,45.028438568115234,1,0
1292,154863.484375,45.028438568115234,1,0
1293,153144.078125,45.028438568115234,1,0
1294,151799.59375,45.028438568115234,1,0
1295,151941.390625,45.028438568115234,1,0
1296,151135.828125,45.028438568115234,1,1
1297,150529.171875,45.028438568115234,1,1
1298,150231.234375,45.028438568115234,1,1
1299,150351.84375,45.028438568115234,1,1
1300,149770.5,45.028438568115234,1,1
1301,149762.78125,45.028438568115234,1,1
1302,148707.640625,45.028438568115234,1,1
1303,148342.375,45.028438568115234,1,1
1304,147888.859375,45.028438568115234,1,0
1305,148573.96875,45.028438568115234,1,0
1306,148803.921875,45.028438568115234,1,0
1307,147617.125,45.028438568115234,1,0
1308,147090.203125,45.028438568115234,1,0
1309,146641.140625,45.028438568115234,1,0
1310,146783.015625,45.028438568115234,1,0
1311,145191.703125,45.028438568115234,1,0
1312,144497.03125,45.028438568115234,1,0
1313,153056.71875,45.028438568115234,1,1
1314,2418570.75,45.028438568115234,1,1
1315,1530620.75,45.028438568115234,1,1
1316,1130983.125,45.028438568115234,1,1
1317,1034093.1875,45.028438568115234,1,1
1318,696952.3125,45.028438568115234,1,1
1319,534136.1875,45.028438568115234,1,1
1320,424171.0625,45.028438568115234,1,0
1321,389233.0625,45.028438568115234,1,0
1322,381321.09375,45.028438568115234,1,0
1323,357354.75,45.028438568115234,1,0
1324,357273.96875,45.028438568115234,1,0
1325,357273.96875,45.028438568115234,1,0
1326,394902.0625,45.028438568115234,1,0
1327,377060.90625,45.028438568115234,1,0
1328,371331.5625,45.028438568115234,1,0
1329,444059.90625,45.028438568115234,1,1
1330,403364.0,45.028438568115234,1,1
1331,391254.46875,45.028438568115234,1,1
1332,449315.53125,45.028438568115234,1,1
1333,418698.0625,45.028438568115234,1,1
1334,408623.21875,45.028438568115234,1,1
1335,404833.1875,45.028438568115234,1,1
1336,476024.875,45.028438568115234,1,1
1337,453407.3125,45.028438568115234,1,0
1338,446146.84375,45.028438568115234,1,0
1339,442988.21875,45.028438568115234,1,0
1340,437653.75,45.028438568115234,1,0
1341,436249.15625,45.028438568115234,1,0
1342,425833.28125,45.028438568115234,1,0
1343,422848.90625,45.028438568115234,1,0
1344,421736.3125,45.028438568115234,1,0
1345,418748.34375,45.028438568115234,1,1
1346,474456.75,45.028438568115234,1,0
1347,2211466.0,45.028438568115234,1,0
1348,440965.84375,45.028438568115234,1,0
1349,434918.21875,45.028438568115234,1,0
1350,497612.1875,45.028438568115234,1,0
1351,429029.5625,45.028438568115234,1,0
1352,429029.5625,45.028438568115234,1,0
1353,429029.5625,45.028438568115234,1,0
1354,421665.25,45.028438568115234,1,0
1355,420068.25,45.028438568115234,1,1
1356,417324.28125,45.028438568115234,1,0
1357,2740284.25,45.028438568115234,1,0
1358,207633.6875,45.028438568115234,1,0
1359,221836.78125,45.028438568115234,1,0
1360,327304.6875,45.028438568115234,1,0
1361,230709.125,45.028438568115234,1,0
1362,222341.828125,45.028438568115234,1,0
1363,217594.765625,45.028438568115234,1,0
1364,215640.3125,45.028438568115234,1,0
1365,213522.359375,45.028438568115234,1,1
1366,2183369.25,45.028438568115234,1,0
1367,255701.578125,45.028438568115234,1,0
1368,138677.703125,45.028438568115234,1,0
1369,334294.875,45.028438568115234,1,0
1370,278283.34375,45.028438568115234,1,0
1371,87317.5703125,45.028438568115234,1,0
1372,86901.4453125,45.028438568115234,1,0
1373,87468.6015625,45.028438568115234,1,0
1374,88769.6953125,45.028438568115234,1,1
