timestamp,frontend_cpu,frontend_mem,frontend_net_rx,frontend_net_tx,cartservice_cpu,cartservice_mem,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu,checkoutservice_mem,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_net_rx,productcatalogservice_net_tx,recommendationservice_cpu,recommendationservice_mem,recommendationservice_net_rx,recommendationservice_net_tx,paymentservice_cpu,paymentservice_mem,paymentservice_net_rx,paymentservice_net_tx,currencyservice_cpu,currencyservice_mem,currencyservice_net_rx,currencyservice_net_tx,shippingservice_cpu,shippingservice_mem,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu,emailservice_mem,emailservice_net_rx,emailservice_net_tx,adservice_cpu,adservice_mem,adservice_net_rx,adservice_net_tx,redis-cart_cpu,redis-cart_mem,redis-cart_net_rx,redis-cart_net_tx
2026-06-05 13:33:00,0.01817260558645552,19038208,,,0.005056204108493446,54763520,,,0.0008968555438178432,12439552,,,0.008836178555868008,13459456,,,0.00727284168645845,47706112,,,0.0007990971518200516,74211328,,,0.010374973985431883,78692352,,,0.0013314196242171126,12128256,,,0.001997578339266013,45092864,,,0.0028588990243810777,95285248,,,0.0030898282097648858,6664192,,
2026-06-05 13:33:30,0.01652590993001011,18911232,,,0.007162437740813833,54767616,,,0.0006583508688200591,12836864,,,0.010352772650891169,13242368,,,0.007459486632332935,47689728,,,0.0008558820653236538,74342400,,,0.015893715798415628,78749696,,,0.0012406872284798768,11857920,,,0.0024898473431842635,45092864,,,0.003343404336009059,95285248,,,0.003224747627395266,6664192,,
2026-06-05 13:34:00,0.025370316290771522,18759680,,,0.007414720054101398,54738944,,,0.0007072040879677165,12570624,,,0.008242226656579093,13365248,,,0.008323223402193058,47689728,,,0.0008785186350054944,74444800,,,0.016366004232019192,79220736,,,0.0015230493273542514,11886592,,,0.002789510673811868,45096960,,,0.0028922854840493354,95285248,,,0.002283887311828859,6402048,,
2026-06-05 13:34:30,0.023386907156586804,18993152,,,0.007244925763220786,54771712,,,0.0016733319138228153,12607488,,,0.013327003727865824,13230080,,,0.008303769850195677,47681536,,,0.0007775828711466252,74584064,,,0.011699695622659658,79032320,,,0.0014575384891601915,11878400,,,0.001518048577453438,45092864,,,0.0032427935317550427,95432704,,,0.003198553429771363,6668288,,
2026-06-05 13:35:00,0.016705395249582436,19177472,,,0.046715125383443724,26202112,,,0.0013246884095827946,13049856,,,0.008401203241384969,13258752,,,0.0053058287910113825,47575040,,,0.0009903426903535059,73822208,,,0.010847040811444487,79114240,,,0.0012247067035961053,11886592,,,0.00234980815946608,45092864,,,0.002984940532215211,95166464,,,0.0029986347190934567,6668288,,
2026-06-05 13:35:30,0.008336252115943295,19329024,,,0.0743070108992972,29138944,,,0.0016441961631146042,13189120,,,0.003358956306537074,13242368,,,0.0027722138471957445,47558656,,,0.0005176062818232208,74137600,,,0.005022705819322689,79142912,,,0.0004935945362625498,11878400,,,0.0022562002019975557,45092864,,,0.0018264131577018989,95170560,,,0.002715667525844636,6668288,,
2026-06-05 13:36:00,0.0064692744726701805,19525632,,,0.039074962880474996,31903744,,,0.0007776556316351382,13185024,,,0.0027570113329503645,13336576,,,0.0023439576006253856,47558656,,,0.000699493161933342,74440704,,,0.005139973166743562,79671296,,,0.0007658354714560386,11882496,,,0.002350659716159948,45092864,,,0.0020547704590817106,95277056,,,0.002912952132190111,6402048,,
2026-06-05 13:36:30,0.005656946869543568,19521536,,,0.05037521804689108,31739904,,,0.0007251578921700125,13201408,,,0.0025755957860283413,13299712,,,0.00242791224098901,47513600,,,0.000653548348372376,73842688,,,0.0040322529241163686,79077376,,,0.0006845509295627425,11894784,,,0.002267433879381303,45092864,,,0.0021299455372014095,95272960,,,0.00297553962138951,6402048,,
2026-06-05 13:37:00,0.00791559826022685,19398656,,,0.03400723548533647,13963264,,,0.0009042445679635924,13201408,,,0.0028923751131593573,13217792,,,0.0022668486573348624,47513600,,,0.0006724422278299904,74317824,,,0.004333302054987079,79691776,,,0.0007833002412519287,11988992,,,0.0020738970934061234,45092864,,,0.0015818173661426265,95281152,,,0.0020105685910148164,6410240,,
2026-06-05 13:37:30,0.005852576240226544,19419136,,,0,13963264,,,0.0006966250714246196,13201408,,,0.002478946347142851,13225984,,,0.0022144556267155173,47513600,,,0.0007396705313577114,74657792,,,0.0032163940038638147,79724544,,,0.0006891639700720606,11988992,,,0.0018634203681471835,45092864,,,0.0009601979959882549,95277056,,,0.002636741016109034,6664192,,
2026-06-05 13:38:00,0.006683727111059166,19415040,,,0.029995323506777978,38113280,,,0.0005381843507751948,13201408,,,0.002445756570330805,13225984,,,0.0020853706027432724,47513600,,,0.0006858035181187684,75014144,,,0.003591241072631621,79626240,,,0.0006421035748654432,11993088,,,0.0021180059716993595,45092864,,,0.0014447396624095409,95277056,,,0.0025175091216516313,6402048,,
2026-06-05 13:38:30,0.005645317534232639,19415040,,,0.038166854164322875,38092800,,,0.0008987494309509109,13201408,,,0.002485968937521782,13230080,,,0.001401134017319562,47513600,,,0.0005873498490460995,74719232,,,0.003406444198518996,80236544,,,0.00039951945707512485,11988992,,,0.001971767765752166,45092864,,,0.0014015901383924857,95277056,,,0.0014452750000000236,6402048,,
2026-06-05 13:39:00,0.00708518194886836,19517440,,,0.015218194815297818,14073856,,,0.0007195119696829551,13201408,,,0.0025039316817450493,13328384,,,0.0022302170496535678,47513600,,,0.0004906918405069649,75059200,,,0.003817881964895596,80314368,,,0.0007494874570961355,11993088,,,0.0021807765085149404,45092864,,,0.001402948592600039,95272960,,,0.0024272891237783725,6402048,,
2026-06-05 13:39:30,0.007996649459432998,19529728,,,0.0018384560762833753,14073856,,,0.0007663204317298366,13205504,,,0.0025673076923076006,13332480,,,0.002488034383662954,47513600,,,0.00027727297989754235,75399168,,,0.004286101678352462,79921152,,,0.0008994138684681372,11988992,,,0.0022528654833733177,45092864,,,0.0014367901151522634,95277056,,,0.0026130111746310285,6397952,,
2026-06-05 13:40:00,0.007676045642983673,19709952,,,0,14073856,,,0.0006907819669345239,13201408,,,0.002702768967766423,13041664,,,0.0015690705816956934,47513600,,,0.0004406775237498763,75624448,,,0.003977370222200754,80404480,,,0.0006558927867560037,11993088,,,0.001827777348655712,45096960,,,0.0015023181231917958,95277056,,,0.0027174185463659456,6660096,,
2026-06-05 13:40:30,0.00597498611526499,19537920,,,0,13602816,,,0.0007433919592916207,13201408,,,0.0024699460230166318,13037568,,,0.0022356872583696352,47513600,,,0.0009669786711713902,75362304,,,0.0033194388535544984,80113664,,,0.0006411018148013319,11988992,,,0.0022576822880191983,45092864,,,0.0015261885765239023,95272960,,,0.0026153099655722395,6402048,,
2026-06-05 13:41:00,0.005994056034856197,19734528,,,0,13602816,,,0.0005871969875264879,13201408,,,0.002496854524478238,13037568,,,0.0022287280561423825,47513600,,,0.00036621728786675567,75829248,,,0.0034229286691259456,80429056,,,0.0007550240384615389,11993088,,,0.002175469052547335,45092864,,,0.0021186448963630778,95272960,,,0.002699705456075533,6397952,,
2026-06-05 13:41:30,0.007082729831441059,19369984,,,0,12865536,,,0.0004875002505964535,13201408,,,0.0025169918919967804,13086720,,,0.0022792209415705444,47513600,,,0.0005445257734238365,76181504,,,0.0032187017994859107,80900096,,,0.0007640776699029108,11988992,,,0.002338740930079163,45092864,,,0.0016886416619940792,95277056,,,0.0026372067963593994,6397952,,
2026-06-05 13:42:00,0.007112011347790536,19722240,,,0.029119612224304477,35745792,,,0.0005483327108092951,13201408,,,0.0029603803486529397,13086720,,,0.0022404623004951972,47513600,,,0.000534023389111673,75886592,,,0.0031755417348200313,80777216,,,0.0006475228371843306,11993088,,,0.0021958818748307237,45092864,,,0.0015900444699467936,95395840,,,0.0027316775415701685,6397952,,
2026-06-05 13:42:30,0.007033656289169325,19353600,,,0.02366888408004045,34037760,,,0.0007204932594837322,13275136,,,0.0027860570573214616,13103104,,,0.002428416681711265,47513600,,,0.0005879432220895709,76124160,,,0.0035898989898988233,80797696,,,0.0007746313875984593,11988992,,,0.002430718288334221,45092864,,,0.0024675762007389866,95408128,,,0.0028417843762362986,6397952,,
2026-06-05 13:43:00,0.006270279399701171,19464192,,,0.008205823210109571,34242560,,,0.0005484763265870761,13283328,,,0.0026585385530746445,13340672,,,0.0025209562311787957,47509504,,,0.0006779278022652307,76328960,,,0.0037981770321768604,80683008,,,0.0007404690030187329,11993088,,,0.0024478576506322364,45092864,,,0.002798994553833212,95289344,,,0.002827562136435709,6397952,,
2026-06-05 13:43:30,0.013390565718566392,19562496,,,0.03324702256865752,47861760,,,0.0007147454015741101,13361152,,,0.0050014148519657116,13053952,,,0.003904848800834095,47382528,,,0.0004898853409597627,76521472,,,0.004186134725061584,81174528,,,0.0012762117756471166,12017664,,,0.0025194362404446944,45092864,,,0.002204388181019341,95285248,,,0.003574188579601705,6696960,,
2026-06-05 13:44:00,0.018489556529197683,19402752,,,0.05226932395284908,49082368,,,0.0005925607857871495,13361152,,,0.010734695847308417,13185024,,,0.00797733199186908,47374336,,,0.0008812727028117524,76423168,,,0.011119664486042088,80842752,,,0.0008397004824784359,12001280,,,0.002556882657676159,45092864,,,0.0038570874495220675,95293440,,,0.00379895691609977,6438912,,
2026-06-05 13:44:30,0.027212808240266218,19271680,,,0.00986514616422529,50462720,,,0.001296979023786399,13402112,,,0.009714054130294643,13103104,,,0.008241718641718562,47374336,,,0.007792854759643754,76275712,,,0.014132424424346781,80982016,,,0.001278237258512517,12001280,,,0.0024909187718155576,45092864,,,0.004493779845469492,95416320,,,0.0032432683590207802,6438912,,
2026-06-05 13:45:00,0.023288893351345086,19185664,,,0.012430288353737875,50900992,,,0.001665232081087622,13213696,,,0.012751559162750845,13217792,,,0.00858493400236503,47374336,,,0.000687479146740199,76763136,,,0.012647946091010479,81223680,,,0.001834168057874272,11739136,,,0.002149578361341124,45092864,,,0.003795331150311701,95412224,,,0.003192619433584447,6438912,,
2026-06-05 13:45:30,0.02722095862694445,19394560,,,0.01103167211328989,51965952,,,0.0018167029442089655,13336576,,,0.01297743501856618,13193216,,,0.008956732348111777,47652864,,,0.000586364200321096,76177408,,,0.01346954283613173,81354752,,,0.001774934383202065,11743232,,,0.002844609350153725,45092864,,,0.0037219509801515666,95412224,,,0.0035207350496472677,6438912,,
2026-06-05 13:46:00,0.022697787013905252,19275776,,,0.007975294179819896,52367360,,,0.0015360108261846873,13332480,,,0.0109794498250184,13111296,,,0.008599666937763756,47386624,,,0.000602536370191276,76820480,,,0.0112463243610043,81551360,,,0.0018328414360567224,11751424,,,0.002456571691176472,45092864,,,0.004113181860858307,95420416,,,0.0033861835589303153,6438912,,
2026-06-05 13:46:30,0.02357238838731798,19165184,,,0.011322125680719573,53157888,,,0.0014945867549127857,13340672,,,0.01086440920716135,13066240,,,0.00838533761432167,47386624,,,0.0004899288603710479,77115392,,,0.0095162127100979,81637376,,,0.001525673877094161,11755520,,,0.0026329050944435984,45092864,,,0.014747402522272074,95592448,,,0.0033836171381488394,6438912,,
2026-06-05 13:47:00,0.015105184358325557,19197952,,,0.012951152186803603,53415936,,,0.001748743016759786,13127680,,,0.012794632138569805,13238272,,,0.008731005681336229,47390720,,,0.0014007693403618902,76529664,,,0.01969437722419926,81920000,,,0.001838853832626438,11714560,,,0.002732691692594049,45092864,,,0.009648277300215462,95592448,,,0.003441906583920493,6438912,,
