0.0181726055864555,19038208,0.0050562041084934,54763520,0.0008968555438178,12439552,0.008836178555868,13459456,0.0072728416864584,47706112,0.00079909715182,74211328,0.0103749739854318,78692352,0.0013314196242171,12128256,0.001997578339266,45092864,0.002858899024381,95285248,0.0030898282097648,6664192
0.0165259099300101,18911232,0.0071624377408138,54767616,0.00065835086882,12836864,0.0103527726508911,13242368,0.0074594866323329,47689728,0.0008558820653236,74342400,0.0158937157984156,78749696,0.0012406872284798,11857920,0.0024898473431842,45092864,0.003343404336009,95285248,0.0032247476273952,6664192
0.0253703162907715,18759680,0.0074147200541013,54738944,0.0007072040879677,12570624,0.008242226656579,13365248,0.008323223402193,47689728,0.0008785186350054,74444800,0.0163660042320191,79220736,0.0015230493273542,11886592,0.0027895106738118,45096960,0.0028922854840493,95285248,0.0022838873118288,6402048
0.0233869071565868,18993152,0.0072449257632207,54771712,0.0016733319138228,12607488,0.0133270037278658,13230080,0.0083037698501956,47681536,0.0007775828711466,74584064,0.0116996956226596,79032320,0.0014575384891601,11878400,0.0015180485774534,45092864,0.003242793531755,95432704,0.0031985534297713,6668288
0.0167053952495824,19177472,0.0467151253834437,26202112,0.0013246884095827,13049856,0.0084012032413849,13258752,0.0053058287910113,47575040,0.0009903426903535,73822208,0.0108470408114444,79114240,0.0012247067035961,11886592,0.002349808159466,45092864,0.0029849405322152,95166464,0.0029986347190934,6668288
0.0083362521159432,19329024,0.0743070108992972,29138944,0.0016441961631146,13189120,0.003358956306537,13242368,0.0027722138471957,47558656,0.0005176062818232,74137600,0.0050227058193226,79142912,0.0004935945362625,11878400,0.0022562002019975,45092864,0.0018264131577018,95170560,0.0027156675258446,6668288
0.0064692744726701,19525632,0.0390749628804749,31903744,0.0007776556316351,13185024,0.0027570113329503,13336576,0.0023439576006253,47558656,0.0006994931619333,74440704,0.0051399731667435,79671296,0.000765835471456,11882496,0.0023506597161599,45092864,0.0020547704590817,95277056,0.0029129521321901,6402048
0.0056569468695435,19521536,0.050375218046891,31739904,0.00072515789217,13201408,0.0025755957860283,13299712,0.002427912240989,47513600,0.0006535483483723,73842688,0.0040322529241163,79077376,0.0006845509295627,11894784,0.0022674338793813,45092864,0.0021299455372014,95272960,0.0029755396213895,6402048
0.0079155982602268,19398656,0.0340072354853364,13963264,0.0009042445679635,13201408,0.0028923751131593,13217792,0.0022668486573348,47513600,0.0006724422278299,74317824,0.004333302054987,79691776,0.0007833002412519,11988992,0.0020738970934061,45092864,0.0015818173661426,95281152,0.0020105685910148,6410240
0.0058525762402265,19419136,0.0,13963264,0.0006966250714246,13201408,0.0024789463471428,13225984,0.0022144556267155,47513600,0.0007396705313577,74657792,0.0032163940038638,79724544,0.000689163970072,11988992,0.0018634203681471,45092864,0.0009601979959882,95277056,0.002636741016109,6664192
