timestamp,frontend_cpu,frontend_mem,frontend_request_rate,frontend_latency,frontend_error_rate,cartservice_cpu,cartservice_mem,cartservice_request_rate,cartservice_latency,cartservice_error_rate,checkoutservice_cpu,checkoutservice_mem,checkoutservice_request_rate,checkoutservice_latency,checkoutservice_error_rate,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_request_rate,productcatalogservice_latency,productcatalogservice_error_rate,recommendationservice_cpu,recommendationservice_mem,recommendationservice_request_rate,recommendationservice_latency,recommendationservice_error_rate,paymentservice_cpu,paymentservice_mem,paymentservice_request_rate,paymentservice_latency,paymentservice_error_rate,currencyservice_cpu,currencyservice_mem,currencyservice_request_rate,currencyservice_latency,currencyservice_error_rate,shippingservice_cpu,shippingservice_mem,shippingservice_request_rate,shippingservice_latency,shippingservice_error_rate,emailservice_cpu,emailservice_mem,emailservice_request_rate,emailservice_latency,emailservice_error_rate,adservice_cpu,adservice_mem,adservice_request_rate,adservice_latency,adservice_error_rate,redis-cart_cpu,redis-cart_mem,redis-cart_request_rate,redis-cart_latency,redis-cart_error_rate
2026-06-07 19:17:39,0.013493102691231046,15212544.0,0.18802936676837348,57.0,0.0,0.004354066566340947,58740736.0,0.18802936676837348,569.0,0.0,0.001325238456116481,11132928.0,0.18802936676837348,568.0,0.0,0.005147315068279611,11198464.0,0.18802936676837348,569.0,0.0,0.006486693137563012,44797952.0,0.18802936676837348,568.0,0.0,0.0020929698952601825,96870400.0,0.18802936676837348,568.0,0.0,0.009284885229903343,108134400.0,0.18802936676837348,568.0,0.0,0.0007743818368060217,9650176.0,0.0,21830.0,0.05128073639137458,0.0016550055965548329,45801472.0,0.0,21829.0,0.05128073639137458,0.0015909982596464308,103120896.0,0.18802936676837348,568.0,0.0,0.0020386468985243177,7131136.0,0.18802936676837348,748.0,0.0
2026-06-07 19:18:09,0.014427011956463376,15208448.0,0.18889308651303366,57.0,0.0,0.004974353166616711,58740736.0,0.18889308651303366,569.0,0.0,0.0015823170731707693,11132928.0,0.1888930865130336,568.0,0.0,0.006094936235461393,11247616.0,0.18889308651303366,569.0,0.0,0.00689427806545443,45060096.0,0.18937111574018284,568.0,0.0,0.0015437665782493488,97120256.0,0.18937111574018284,568.0,0.0,0.00914645069479301,108138496.0,0.18937111574018284,568.0,0.0,0.000849328251752212,9650176.0,0.0,21830.0,0.04303888994095065,0.0017636573723291374,45801472.0,0.0,21829.0,0.043038889940950634,0.001859077231695082,102854656.0,0.18937111574018284,568.0,0.0,0.0021758269827131245,6868992.0,0.18937111574018284,748.0,0.0
2026-06-07 19:18:39,0.014336725640161163,15355904.0,0.18737619786926496,57.0,0.0,0.0054741442497984434,58679296.0,0.18737619786926496,569.0,0.0,0.001553535588278789,10940416.0,0.18737619786926496,568.0,0.0,0.006218295020975509,11239424.0,0.18737619786926496,569.0,0.0,0.006962748970889395,44797952.0,0.18737619786926496,568.0,0.0,0.0014676600638471062,97624064.0,0.18737619786926496,568.0,0.0,0.008968466105784074,108654592.0,0.18737619786926493,568.0,0.0,0.0009823894641641361,9650176.0,0.0,21830.0,0.04461338044506309,0.0018345269672855732,45801472.0,0.0,21829.0,0.04461338044506309,0.0017852912298484142,102731776.0,0.18737619786926496,568.0,0.0,0.002493005779166347,7389184.0,0.18737619786926496,748.0,0.0
2026-06-07 19:19:09,0.014654430038626117,15347712.0,0.18787521669698287,57.0,0.0,0.005625183358489785,58748928.0,0.18787521669698287,569.0,0.0,0.0014234913566762684,10956800.0,0.18787521669698287,568.0,0.0,0.005932205570785959,11239424.0,0.18787521669698287,569.0,0.0,0.006455321362354908,44802048.0,0.18787521669698287,568.0,0.0,0.0012080422967972932,97411072.0,0.1878752166969829,568.0,0.0,0.008097389031468801,108388352.0,0.18787521669698287,568.0,0.0,0.000918356031128408,9650176.0,0.0,21830.0,0.05123869546281351,0.0019016028054047748,45809664.0,0.0,21829.0,0.05123869546281351,0.0015305051542332379,102993920.0,0.1878752166969829,568.0,0.0,0.002627157744811792,7131136.0,0.18787521669698287,748.0,0.0
2026-06-07 19:19:39,0.014194475688050651,14884864.0,0.184109309448084,57.0,0.0,0.005479392558536966,58740736.0,0.18399672438633216,569.0,0.0,0.001369215144383343,10956800.0,0.18387621079910474,568.0,0.0,0.0048895291666664845,11075584.0,0.18788484367126984,569.0,0.0,0.00709202887107411,44797952.0,0.18788484367126984,568.0,0.0,0.0010517703240027437,97898496.0,0.18788484367126984,568.0,0.0,0.008463926498076528,108883968.0,0.18788484367126984,568.0,0.0,0.0007919343929658544,9650176.0,0.0,21830.0,0.04270110083437951,0.0018483039545664826,45809664.0,0.0,21829.0,0.04270110083437951,0.001814052971693793,102731776.0,0.18788484367126984,568.0,0.0,0.0026132251593810702,7131136.0,0.18788484367126984,748.0,0.0
2026-06-07 19:20:09,0.01490113505510765,15069184.0,0.19073876592018452,57.0,0.0,0.005840179118799509,58777600.0,0.19073876592018452,569.0,0.0,0.001144470778963322,10956800.0,0.1907387659201845,568.0,0.0,0.0065591210606154825,11333632.0,0.19073876592018452,569.0,0.0,0.0070208920062110455,44806144.0,0.19073876592018452,568.0,0.0,0.0011771782128005114,98226176.0,0.1907387659201845,568.0,0.0,0.008820313539698279,109088768.0,0.1907387659201845,568.0,0.0,0.0007280203971422817,9457664.0,0.0,21830.0,0.052019663432777585,0.001803206439647452,45809664.0,0.0,21829.0,0.052019663432777585,0.0018363261525589872,103112704.0,0.19073876592018452,568.0,0.0,0.002349806066005532,6868992.0,0.19073876592018452,748.0,0.0
2026-06-07 19:20:39,0.013518217546099066,14729216.0,0.19073876592018452,57.0,0.0,0.0057851244078358025,58748928.0,0.1907387659201845,569.0,0.0,0.001136055085603422,11247616.0,0.19073876592018452,568.0,0.0,0.00638782694273057,11522048.0,0.1907387659201845,569.0,0.0,0.006863479094585005,44797952.0,0.1907387659201845,568.0,0.0,0.0017903018976709601,97943552.0,0.1907387659201845,568.0,0.0,0.009059166610151085,109322240.0,0.1907387659201845,568.0,0.0,0.0007127955225320845,9457664.0,0.0,21830.0,0.043349719527314666,0.0016944607016215372,45809664.0,0.0,21829.0,0.04334971952731466,0.0017947557686544202,102854656.0,0.19073876592018452,568.0,0.0,0.0025315249835252264,7127040.0,0.19073876592018452,748.0,0.0
2026-06-07 19:21:09,0.014876469445703354,15036416.0,0.19294007113616535,57.0,0.0,0.005648336156173192,58703872.0,0.19294007113616535,569.0,0.0,0.0010126618505509396,10989568.0,0.19294007113616535,568.0,0.0,0.006310051558151162,11284480.0,0.19294007113616535,569.0,0.0,0.006970693464192838,44797952.0,0.19294007113616535,568.0,0.0,0.0020136055751580587,98787328.0,0.19294007113616535,568.0,0.0,0.009328829350153776,109359104.0,0.19294007113616535,568.0,0.0,0.0006704396098485389,9457664.0,0.0,21830.0,0.050332192470304,0.0018211766763168535,45809664.0,0.0,21829.0,0.050332192470304,0.0018575402736535974,102993920.0,0.19263098907256934,568.0,0.0,0.0026169900400300683,6868992.0,0.19263098907256934,748.0,0.0
2026-06-07 19:21:39,0.013319377356606092,15159296.0,0.19150084434463188,57.0,0.0,0.00536628054184068,58736640.0,0.19150084434463188,569.0,0.0,0.0011244730780931012,10989568.0,0.19150084434463188,568.0,0.0,0.0061402135645496,10907648.0,0.19150084434463188,569.0,0.0,0.0065643594261260915,44797952.0,0.19150084434463188,568.0,0.0,0.001956426338777437,98394112.0,0.19150084434463188,568.0,0.0,0.009500810800618778,109809664.0,0.19150084434463188,568.0,0.0,0.0007443136894364255,9461760.0,0.0,21830.0,0.05222750300308142,0.0017765158919426404,45809664.0,0.0,21829.0,0.05222750300308142,0.00174297793063919,102731776.0,0.19150084434463188,568.0,0.0,0.0023827083814286095,7131136.0,0.19150084434463188,748.0,0.0
2026-06-07 19:22:09,0.014392572602062087,15376384.0,0.19127607223280038,57.0,0.0,0.0054301526272864595,58712064.0,0.19127607223280038,569.0,0.0,0.000990364857815163,11014144.0,0.19127607223280035,568.0,0.0,0.006100900021187844,10952704.0,0.19127607223280038,569.0,0.0,0.006109051523694563,45064192.0,0.19127607223280038,568.0,0.0,0.0014942086522326174,99082240.0,0.19127607223280038,568.0,0.0,0.00912112559944535,109944832.0,0.19127607223280038,568.0,0.0,0.0007562432923305538,9465856.0,0.0,21830.0,0.05216620151803647,0.0016403189314218043,45809664.0,0.0,21829.0,0.04347183459836372,0.0017666414523448324,102731776.0,0.19127607223280038,568.0,0.0,0.002397658533623578,7131136.0,0.19127607223280038,748.0,0.0
