timestamp,frontend_cpu,frontend_mem,frontend_request_rate,frontend_latency,frontend_error_rate,cartservice_cpu,cartservice_mem,cartservice_request_rate,cartservice_latency,cartservice_error_rate,checkoutservice_cpu,checkoutservice_mem,checkoutservice_request_rate,checkoutservice_latency,checkoutservice_error_rate,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_request_rate,productcatalogservice_latency,productcatalogservice_error_rate,recommendationservice_cpu,recommendationservice_mem,recommendationservice_request_rate,recommendationservice_latency,recommendationservice_error_rate,paymentservice_cpu,paymentservice_mem,paymentservice_request_rate,paymentservice_latency,paymentservice_error_rate,currencyservice_cpu,currencyservice_mem,currencyservice_request_rate,currencyservice_latency,currencyservice_error_rate,shippingservice_cpu,shippingservice_mem,shippingservice_request_rate,shippingservice_latency,shippingservice_error_rate,emailservice_cpu,emailservice_mem,emailservice_request_rate,emailservice_latency,emailservice_error_rate,adservice_cpu,adservice_mem,adservice_request_rate,adservice_latency,adservice_error_rate,redis-cart_cpu,redis-cart_mem,redis-cart_request_rate,redis-cart_latency,redis-cart_error_rate
2026-06-07 11:55:32,0.013757109662560883,14409728.0,0.19634968093176847,57.0,0.0,0.005401688036422085,57741312.0,0.19634968093176847,569.0,0.0,0.0013810462199928342,9883648.0,0.19634968093176847,568.0,0.0,0.0062990276460525374,10489856.0,0.19634968093176847,569.0,0.0,0.006734352917423825,45211648.0,0.19634968093176847,568.0,0.0,0.0011635852409878277,53280768.0,0.19634968093176847,568.0,0.0,0.009291501337013704,61288448.0,0.19634968093176852,568.0,0.0,0.0008912719879463358,9060352.0,0.0,21830.0,0.044624927484492836,0.0018799297166703333,45797376.0,0.0,21829.0,0.044624927484492836,0.0020463098229416355,99676160.0,0.19634968093176847,568.0,0.0,0.0024668677005552286,7061504.0,0.19634968093176847,748.0,0.0
2026-06-07 11:56:02,0.013731224240181781,14307328.0,0.1939259034417632,57.0,0.0,0.004926972772767077,57733120.0,0.1939259034417632,569.0,0.0,0.0013131857017636825,9883648.0,0.1939259034417632,568.0,0.0,0.006552361437961537,10534912.0,0.1939259034417632,569.0,0.0,0.006955097622195431,44695552.0,0.1939259034417632,568.0,0.0,0.0011733727453700975,52711424.0,0.19392590344176322,568.0,0.0,0.008711255521079568,61542400.0,0.1939259034417632,568.0,0.0,0.0008603243143920253,9060352.0,0.0,21830.0,0.05058936611524257,0.0018550877597537957,45797376.0,0.0,21829.0,0.05281597154979666,0.001868836102814888,99934208.0,0.19365856234925444,568.0,0.0,0.0026228503941544087,7061504.0,0.19365856234925444,748.0,0.0
2026-06-07 11:56:32,0.0126457503903705,14389248.0,0.1944923308137736,57.0,0.0,0.00558953783549948,57733120.0,0.1944923308137736,569.0,0.0,0.0011567003825795345,10145792.0,0.1944923308137736,568.0,0.0,0.00630501107496689,10645504.0,0.19472547940566395,569.0,0.0,0.006699088055607811,44687360.0,0.19472547940566395,568.0,0.0,0.0011664203800445365,53252096.0,0.19472547940566395,568.0,0.0,0.008125933788637255,61767680.0,0.19472547940566395,568.0,0.0,0.0007993847423608592,9060352.0,0.0,21830.0,0.05079795114930365,0.0018326807974438587,45797376.0,0.0,21829.0,0.05079795114930365,0.0018471814344922584,99680256.0,0.19472547940566395,568.0,0.0,0.0025654500877052987,7061504.0,0.19472547940566395,748.0,0.0
2026-06-07 11:57:02,0.01285443115753657,14475264.0,0.1937506605136154,57.0,0.0,0.0052425082851907945,57700352.0,0.1937506605136154,569.0,0.0,0.0011717642419021743,10145792.0,0.1937506605136154,568.0,0.0,0.0059570173125933915,10637312.0,0.1937506605136154,569.0,0.0,0.006636170234423512,44687360.0,0.1937506605136154,568.0,0.0,0.0010322872603940327,53280768.0,0.1937506605136154,568.0,0.0,0.00869379465288699,61583360.0,0.1937506605136154,568.0,0.0,0.0007459903519233887,9060352.0,0.0,21830.0,0.042177008469143296,0.00185644887476603,45805568.0,0.0,21829.0,0.042177008469143296,0.0020632299481785194,99680256.0,0.19401423895805917,568.0,0.0,0.002412864786762608,7061504.0,0.19401423895805917,748.0,0.0
2026-06-07 11:57:32,0.011802860928102381,14405632.0,0.19376601872484345,57.0,0.0,0.005156194866541512,57700352.0,0.19376601872484345,569.0,0.0,0.0010254997696913927,9949184.0,0.19376601872484345,568.0,0.0,0.005990233794047074,10928128.0,0.19376601872484345,569.0,0.0,0.006147201894881676,44695552.0,0.19376601872484345,568.0,0.0,0.0010535080476532471,53837824.0,0.19376601872484345,568.0,0.0,0.008576731401793313,62337024.0,0.19376601872484345,568.0,0.0,0.0007486147938191486,9064448.0,0.0,21830.0,0.052845277834048215,0.0018257735975066769,45805568.0,0.0,21829.0,0.052845277834048215,0.002073268355838404,99815424.0,0.19376601872484345,568.0,0.0,0.0027573208564308635,7061504.0,0.19376601872484345,748.0,0.0
2026-06-07 11:58:02,0.013159004703383452,14893056.0,0.19565120725688115,57.0,0.0,0.005125145188976752,57761792.0,0.19565120725688115,569.0,0.0,0.0012866381977967535,10067968.0,0.19565120725688115,568.0,0.0,0.005995077513838125,10694656.0,0.19565120725688115,569.0,0.0,0.0070488106787996736,44687360.0,0.19565120725688115,568.0,0.0,0.001101179764047188,53555200.0,0.19565120725688115,568.0,0.0,0.009245358818485747,62095360.0,0.19565120725688115,568.0,0.0,0.0006990429893998476,9068544.0,0.0,21830.0,0.04446618346747298,0.0020118472971517617,45805568.0,0.0,21829.0,0.04446618346747298,0.0022744201810874815,99823616.0,0.19565120725688115,568.0,0.0,0.0029184710538836043,7061504.0,0.19565120725688115,748.0,0.0
2026-06-07 11:58:32,0.013870881768224428,14344192.0,0.19448373408769448,57.0,0.0,0.005411463271934938,57724928.0,0.19448373408769448,569.0,0.0,0.0013129516340942725,9687040.0,0.19448373408769448,568.0,0.0,0.006216259053797544,11325440.0,0.19448373408769448,569.0,0.0,0.007334779382384864,44687360.0,0.19448373408769448,568.0,0.0,0.001168501278567995,53583872.0,0.19448373408769448,568.0,0.0,0.00988650008987957,62697472.0,0.19448373408769448,568.0,0.0,0.0008180181582865458,9068544.0,0.0,21830.0,0.05304101838755304,0.0020802672099303507,45805568.0,0.0,21829.0,0.05304101838755304,0.0021464480016769876,99831808.0,0.19448373408769448,568.0,0.0,0.002998185672542544,6799360.0,0.19448373408769448,748.0,0.0
2026-06-07 11:59:02,0.014381138618993353,14516224.0,0.18998321314209177,57.0,0.0,0.005604887719558328,58257408.0,0.19007265434891235,569.0,0.0,0.0012416953649673447,9691136.0,0.19014420731436887,568.0,0.0,0.00586727129458563,10858496.0,0.1951444512449329,569.0,0.0,0.007577695218985058,44687360.0,0.1951444512449329,568.0,0.0,0.00123306757563503,54251520.0,0.1951444512449329,568.0,0.0,0.010472438981307395,62767104.0,0.1951444512449329,568.0,0.0,0.0007860676846795798,9068544.0,0.0,21830.0,0.04435101164657566,0.0021136205110862116,45805568.0,0.0,21829.0,0.04435101164657566,0.0021618736696074176,99831808.0,0.1951444512449329,568.0,0.0,0.0030341432616137302,6799360.0,0.1951444512449329,748.0,0.0
2026-06-07 11:59:32,0.01490503818545038,14188544.0,0.19400932931818377,57.0,0.0,0.0056536743229903125,58028032.0,0.19400932931818377,569.0,0.0,0.0014580513030566713,9854976.0,0.19400932931818377,568.0,0.0,0.005934351309772557,10743808.0,0.19400932931818377,569.0,0.0,0.007713081040861457,44687360.0,0.19400932931818377,568.0,0.0,0.00131919382302232,54145024.0,0.19400932931818377,568.0,0.0,0.010831182673303163,62529536.0,0.19400932931818377,568.0,0.0,0.0008640987196220358,9072640.0,0.0,21830.0,0.05061112938735228,0.002174971550099803,45805568.0,0.0,21829.0,0.05061112938735228,0.0046791690133168385,99946496.0,0.19400932931818377,568.0,0.0,0.003050828436821771,6799360.0,0.19400932931818377,748.0,0.0
2026-06-07 12:00:02,0.014459307934021611,14741504.0,0.19379674245293824,57.0,0.0,0.0053416946746961385,57700352.0,0.18869023499323181,569.0,0.0,0.0012873620004940384,9854976.0,0.18855780721922227,568.0,0.0,0.006292822249218146,10600448.0,0.18846898371226467,569.0,0.0,0.006660499815870243,44687360.0,0.18836562544962315,568.0,0.0,0.0012838758587125508,54120448.0,0.18827195702410424,568.0,0.0,0.009631244597648496,63283200.0,0.1881621388700475,568.0,0.0,0.0007986494329645229,9068544.0,0.0,21830.0,0.05128259208748722,0.0020656071000863317,45805568.0,0.0,21829.0,0.05125968883610642,0.00461080171947042,99938304.0,0.1878746737020757,568.0,0.0,0.0026396663475999112,7061504.0,0.19197382478632477,748.0,0.0
